transaction_id,student_id,course_id,term_id,internal_marks,external_marks,total_marks,grade_point,result_status,attendance_percentage
TRX_0000278,ST_2019_D001_035,CS_106,T_2019-2020_ODD,35,53,88,9,Pass,85
TRX_0000279,ST_2019_D001_035,CS_107,T_2019-2020_ODD,32,50,82,9,Pass,85
TRX_0000280,ST_2019_D001_035,CS_108,T_2019-2020_ODD,38,59,97,10,Pass,96
TRX_0000281,ST_2019_D001_036,CS_101,T_2019-2020_ODD,34,51,85,9,Pass,85
TRX_0000282,ST_2019_D001_036,CS_102,T_2019-2020_ODD,38,58,96,10,Pass,85
TRX_0000283,ST_2019_D001_036,CS_103,T_2019-2020_ODD,40,60,100,10,Pass,97
TRX_0000284,ST_2019_D001_036,CS_104,T_2019-2020_ODD,32,48,80,9,Pass,94
TRX_0000285,ST_2019_D001_036,CS_105,T_2019-2020_ODD,37,56,93,10,Pass,91
TRX_0000286,ST_2019_D001_036,CS_106,T_2019-2020_ODD,36,54,90,10,Pass,92
TRX_0000287,ST_2019_D001_036,CS_107,T_2019-2020_ODD,31,47,78,8,Pass,100
TRX_0000288,ST_2019_D001_036,CS_108,T_2019-2020_ODD,38,59,97,10,Pass,89
TRX_0000289,ST_2019_D001_037,CS_101,T_2019-2020_ODD,20,32,52,6,Pass,73
TRX_0000290,ST_2019_D001_037,CS_102,T_2019-2020_ODD,31,48,79,8,Pass,66
TRX_0000291,ST_2019_D001_037,CS_103,T_2019-2020_ODD,31,47,78,8,Pass,72
TRX_0000292,ST_2019_D001_037,CS_104,T_2019-2020_ODD,25,38,63,7,Pass,81
TRX_0000293,ST_2019_D001_037,CS_105,T_2019-2020_ODD,31,47,78,8,Pass,87
TRX_0000294,ST_2019_D001_037,CS_106,T_2019-2020_ODD,25,39,64,7,Pass,76
TRX_0000295,ST_2019_D001_037,CS_107,T_2019-2020_ODD,20,32,52,6,Pass,88
TRX_0000296,ST_2019_D001_037,CS_108,T_2019-2020_ODD,21,32,53,6,Pass,83
TRX_0000297,ST_2019_D001_038,CS_101,T_2019-2020_ODD,13,20,33,0,Fail,72
TRX_0000298,ST_2019_D001_038,CS_102,T_2019-2020_ODD,11,18,29,0,Fail,65
TRX_0000299,ST_2019_D001_038,CS_103,T_2019-2020_ODD,20,32,52,6,Debarred,43
TRX_0000300,ST_2019_D001_038,CS_104,T_2019-2020_ODD,16,24,40,0,Debarred,48
TRX_0000301,ST_2019_D001_038,CS_105,T_2019-2020_ODD,16,25,41,0,Fail,58
TRX_0000302,ST_2019_D001_038,CS_106,T_2019-2020_ODD,20,30,50,6,Pass,60
TRX_0000303,ST_2019_D001_038,CS_107,T_2019-2020_ODD,18,27,45,5,Pass,60
TRX_0000304,ST_2019_D001_038,CS_108,T_2019-2020_ODD,16,26,42,0,Fail,68
TRX_0000305,ST_2019_D001_039,CS_101,T_2019-2020_ODD,20,32,52,6,Pass,72
TRX_0000306,ST_2019_D001_039,CS_102,T_2019-2020_ODD,21,33,54,6,Pass,71
TRX_0000307,ST_2019_D001_039,CS_103,T_2019-2020_ODD,29,45,74,8,Pass,89
TRX_0000308,ST_2019_D001_039,CS_104,T_2019-2020_ODD,21,32,53,6,Pass,83
TRX_0000309,ST_2019_D001_039,CS_105,T_2019-2020_ODD,21,32,53,6,Pass,69
TRX_0000310,ST_2019_D001_039,CS_106,T_2019-2020_ODD,25,39,64,7,Pass,70
TRX_0000311,ST_2019_D001_039,CS_107,T_2019-2020_ODD,24,36,60,7,Pass,79
TRX_0000312,ST_2019_D001_039,CS_108,T_2019-2020_ODD,21,32,53,6,Pass,78
TRX_0000313,ST_2019_D001_040,CS_101,T_2019-2020_ODD,24,37,61,7,Pass,82
TRX_0000314,ST_2019_D001_040,CS_102,T_2019-2020_ODD,22,34,56,6,Pass,89
TRX_0000315,ST_2019_D001_040,CS_103,T_2019-2020_ODD,23,36,59,6,Pass,79
TRX_0000316,ST_2019_D001_040,CS_104,T_2019-2020_ODD,23,35,58,6,Pass,79
TRX_0000317,ST_2019_D001_040,CS_105,T_2019-2020_ODD,20,32,52,6,Pass,68
TRX_0000318,ST_2019_D001_040,CS_106,T_2019-2020_ODD,30,45,75,8,Pass,70
TRX_0000319,ST_2019_D001_040,CS_107,T_2019-2020_ODD,23,36,59,6,Pass,86
TRX_0000320,ST_2019_D001_040,CS_108,T_2019-2020_ODD,28,44,72,8,Pass,87
TRX_0000321,ST_2019_D001_041,CS_101,T_2019-2020_ODD,15,23,38,0,Debarred,42
TRX_0000322,ST_2019_D001_041,CS_102,T_2019-2020_ODD,13,21,34,0,Fail,60
TRX_0000323,ST_2019_D001_041,CS_103,T_2019-2020_ODD,16,24,40,0,Debarred,45
TRX_0000324,ST_2019_D001_041,CS_104,T_2019-2020_ODD,20,30,50,6,Pass,62
TRX_0000325,ST_2019_D001_041,CS_105,T_2019-2020_ODD,11,17,28,0,Fail,72
TRX_0000326,ST_2019_D001_041,CS_106,T_2019-2020_ODD,16,25,41,0,Fail,59
TRX_0000327,ST_2019_D001_041,CS_107,T_2019-2020_ODD,10,16,26,0,Fail,51
TRX_0000328,ST_2019_D001_041,CS_108,T_2019-2020_ODD,21,32,53,6,Pass,65
TRX_0000329,ST_2019_D001_042,CS_101,T_2019-2020_ODD,29,44,73,8,Pass,82
TRX_0000330,ST_2019_D001_042,CS_102,T_2019-2020_ODD,22,35,57,6,Pass,82
TRX_0000331,ST_2019_D001_042,CS_103,T_2019-2020_ODD,25,39,64,7,Pass,68
TRX_0000332,ST_2019_D001_042,CS_104,T_2019-2020_ODD,30,45,75,8,Pass,68
TRX_0000333,ST_2019_D001_042,CS_105,T_2019-2020_ODD,21,33,54,6,Pass,90
TRX_0000334,ST_2019_D001_042,CS_106,T_2019-2020_ODD,20,30,50,6,Pass,68
TRX_0000335,ST_2019_D001_042,CS_107,T_2019-2020_ODD,30,46,76,8,Pass,66
TRX_0000336,ST_2019_D001_042,CS_108,T_2019-2020_ODD,22,35,57,6,Pass,89
TRX_0000337,ST_2019_D001_043,CS_101,T_2019-2020_ODD,14,23,37,0,Debarred,48
TRX_0000338,ST_2019_D001_043,CS_102,T_2019-2020_ODD,19,29,48,5,Pass,65
TRX_0000339,ST_2019_D001_043,CS_103,T_2019-2020_ODD,16,25,41,0,Debarred,45
TRX_0000340,ST_2019_D001_043,CS_104,T_2019-2020_ODD,10,16,26,0,Debarred,44
TRX_0000341,ST_2019_D001_043,CS_105,T_2019-2020_ODD,14,23,37,0,Debarred,44
TRX_0000342,ST_2019_D001_043,CS_106,T_2019-2020_ODD,13,20,33,0,Fail,68
TRX_0000343,ST_2019_D001_043,CS_107,T_2019-2020_ODD,18,28,46,5,Debarred,45
TRX_0000344,ST_2019_D001_043,CS_108,T_2019-2020_ODD,10,17,27,0,Debarred,47
TRX_0000345,ST_2019_D001_044,CS_101,T_2019-2020_ODD,31,47,78,8,Pass,99
TRX_0000346,ST_2019_D001_044,CS_102,T_2019-2020_ODD,37,56,93,10,Pass,90
TRX_0000347,ST_2019_D001_044,CS_103,T_2019-2020_ODD,40,60,100,10,Pass,98
TRX_0000348,ST_2019_D001_044,CS_104,T_2019-2020_ODD,36,56,92,10,Pass,97
TRX_0000349,ST_2019_D001_044,CS_105,T_2019-2020_ODD,34,53,87,9,Pass,85
TRX_0000350,ST_2019_D001_044,CS_106,T_2019-2020_ODD,32,50,82,9,Pass,98
TRX_0000351,ST_2019_D001_044,CS_107,T_2019-2020_ODD,33,50,83,9,Pass,96
TRX_0000352,ST_2019_D001_044,CS_108,T_2019-2020_ODD,33,50,83,9,Pass,90
TRX_0000353,ST_2019_D001_045,CS_101,T_2019-2020_ODD,25,39,64,7,Pass,73
TRX_0000354,ST_2019_D001_045,CS_102,T_2019-2020_ODD,20,31,51,6,Pass,69
TRX_0000355,ST_2019_D001_045,CS_103,T_2019-2020_ODD,27,42,69,7,Pass,84
TRX_0000356,ST_2019_D001_045,CS_104,T_2019-2020_ODD,22,35,57,6,Pass,84
TRX_0000357,ST_2019_D001_045,CS_105,T_2019-2020_ODD,23,36,59,6,Pass,85
TRX_0000358,ST_2019_D001_045,CS_106,T_2019-2020_ODD,25,38,63,7,Pass,80
TRX_0000359,ST_2019_D001_045,CS_107,T_2019-2020_ODD,26,39,65,7,Pass,82
TRX_0000360,ST_2019_D001_045,CS_108,T_2019-2020_ODD,20,32,52,6,Pass,66
TRX_0000361,ST_2019_D001_046,CS_101,T_2019-2020_ODD,24,38,62,7,Pass,73
TRX_0000362,ST_2019_D001_046,CS_102,T_2019-2020_ODD,25,38,63,7,Pass,69
TRX_0000363,ST_2019_D001_046,CS_103,T_2019-2020_ODD,28,42,70,8,Pass,71
TRX_0000364,ST_2019_D001_046,CS_104,T_2019-2020_ODD,26,40,66,7,Pass,90
TRX_0000365,ST_2019_D001_046,CS_105,T_2019-2020_ODD,28,42,70,8,Pass,72
TRX_0000366,ST_2019_D001_046,CS_106,T_2019-2020_ODD,26,41,67,7,Pass,90
TRX_0000367,ST_2019_D001_046,CS_107,T_2019-2020_ODD,20,30,50,6,Pass,90
TRX_0000368,ST_2019_D001_046,CS_108,T_2019-2020_ODD,30,45,75,8,Pass,77
TRX_0000369,ST_2019_D001_047,CS_101,T_2019-2020_ODD,24,37,61,7,Pass,87
TRX_0000370,ST_2019_D001_047,CS_102,T_2019-2020_ODD,26,41,67,7,Pass,80
TRX_0000371,ST_2019_D001_047,CS_103,T_2019-2020_ODD,26,39,65,7,Pass,90
TRX_0000372,ST_2019_D001_047,CS_104,T_2019-2020_ODD,31,48,79,8,Pass,76
TRX_0000373,ST_2019_D001_047,CS_105,T_2019-2020_ODD,26,40,66,7,Pass,83
TRX_0000374,ST_2019_D001_047,CS_106,T_2019-2020_ODD,24,38,62,7,Pass,75
TRX_0000375,ST_2019_D001_047,CS_107,T_2019-2020_ODD,22,33,55,6,Pass,73
TRX_0000376,ST_2019_D001_047,CS_108,T_2019-2020_ODD,24,36,60,7,Pass,65
TRX_0000377,ST_2019_D001_048,CS_101,T_2019-2020_ODD,22,35,57,6,Pass,84
TRX_0000378,ST_2019_D001_048,CS_102,T_2019-2020_ODD,31,47,78,8,Pass,65
TRX_0000379,ST_2019_D001_048,CS_103,T_2019-2020_ODD,29,45,74,8,Pass,90
TRX_0000380,ST_2019_D001_048,CS_104,T_2019-2020_ODD,20,31,51,6,Pass,73
TRX_0000381,ST_2019_D001_048,CS_105,T_2019-2020_ODD,26,39,65,7,Pass,90
TRX_0000382,ST_2019_D001_048,CS_106,T_2019-2020_ODD,24,37,61,7,Pass,81
TRX_0000383,ST_2019_D001_048,CS_107,T_2019-2020_ODD,27,41,68,7,Pass,89
TRX_0000384,ST_2019_D001_048,CS_108,T_2019-2020_ODD,22,33,55,6,Pass,72
TRX_0000385,ST_2019_D001_049,CS_101,T_2019-2020_ODD,22,35,57,6,Pass,68
TRX_0000386,ST_2019_D001_049,CS_102,T_2019-2020_ODD,22,35,57,6,Pass,86
TRX_0000387,ST_2019_D001_049,CS_103,T_2019-2020_ODD,26,41,67,7,Pass,73
TRX_0000388,ST_2019_D001_049,CS_104,T_2019-2020_ODD,31,48,79,8,Pass,90
TRX_0000389,ST_2019_D001_049,CS_105,T_2019-2020_ODD,20,31,51,6,Pass,88
TRX_0000390,ST_2019_D001_049,CS_106,T_2019-2020_ODD,32,48,80,9,Pass,89
TRX_0000391,ST_2019_D001_049,CS_107,T_2019-2020_ODD,27,41,68,7,Pass,72
TRX_0000392,ST_2019_D001_049,CS_108,T_2019-2020_ODD,24,38,62,7,Pass,90
TRX_0000393,ST_2019_D001_050,CS_101,T_2019-2020_ODD,14,22,36,0,Fail,62
TRX_0000394,ST_2019_D001_050,CS_102,T_2019-2020_ODD,16,24,40,0,Fail,51
TRX_0000395,ST_2019_D001_050,CS_103,T_2019-2020_ODD,18,29,47,5,Pass,60
TRX_0000396,ST_2019_D001_050,CS_104,T_2019-2020_ODD,18,29,47,5,Debarred,41
TRX_0000397,ST_2019_D001_050,CS_105,T_2019-2020_ODD,14,23,37,0,Debarred,49
TRX_0000398,ST_2019_D001_050,CS_106,T_2019-2020_ODD,23,36,59,6,Pass,71
TRX_0000399,ST_2019_D001_050,CS_107,T_2019-2020_ODD,14,22,36,0,Fail,59
TRX_0000400,ST_2019_D001_050,CS_108,T_2019-2020_ODD,10,17,27,0,Fail,71
TRX_0000401,ST_2019_D001_051,CS_101,T_2019-2020_ODD,30,46,76,8,Pass,87
TRX_0000402,ST_2019_D001_051,CS_102,T_2019-2020_ODD,38,58,96,10,Pass,92
TRX_0000403,ST_2019_D001_051,CS_103,T_2019-2020_ODD,30,47,77,8,Pass,92
TRX_0000404,ST_2019_D001_051,CS_104,T_2019-2020_ODD,30,47,77,8,Pass,100
TRX_0000405,ST_2019_D001_051,CS_105,T_2019-2020_ODD,38,58,96,10,Pass,95
TRX_0000406,ST_2019_D001_051,CS_106,T_2019-2020_ODD,32,49,81,9,Pass,91
TRX_0000407,ST_2019_D001_051,CS_107,T_2019-2020_ODD,39,60,99,10,Pass,95
TRX_0000408,ST_2019_D001_051,CS_108,T_2019-2020_ODD,34,51,85,9,Pass,90
TRX_0000409,ST_2019_D001_052,CS_101,T_2019-2020_ODD,20,30,50,6,Pass,66
TRX_0000410,ST_2019_D001_052,CS_102,T_2019-2020_ODD,27,41,68,7,Pass,69
TRX_0000411,ST_2019_D001_052,CS_103,T_2019-2020_ODD,31,48,79,8,Pass,87
TRX_0000412,ST_2019_D001_052,CS_104,T_2019-2020_ODD,29,45,74,8,Pass,69
TRX_0000413,ST_2019_D001_052,CS_105,T_2019-2020_ODD,30,47,77,8,Pass,68
TRX_0000414,ST_2019_D001_052,CS_106,T_2019-2020_ODD,30,47,77,8,Pass,81
TRX_0000415,ST_2019_D001_052,CS_107,T_2019-2020_ODD,32,48,80,9,Pass,76
TRX_0000416,ST_2019_D001_052,CS_108,T_2019-2020_ODD,24,37,61,7,Pass,67
TRX_0000417,ST_2019_D001_053,CS_101,T_2019-2020_ODD,38,57,95,10,Pass,97
TRX_0000418,ST_2019_D001_053,CS_102,T_2019-2020_ODD,34,51,85,9,Pass,88
TRX_0000419,ST_2019_D001_053,CS_103,T_2019-2020_ODD,34,53,87,9,Pass,94
TRX_0000420,ST_2019_D001_053,CS_104,T_2019-2020_ODD,32,48,80,9,Pass,89
TRX_0000421,ST_2019_D001_053,CS_105,T_2019-2020_ODD,38,59,97,10,Pass,98
TRX_0000422,ST_2019_D001_053,CS_106,T_2019-2020_ODD,38,59,97,10,Pass,100
TRX_0000423,ST_2019_D001_053,CS_107,T_2019-2020_ODD,32,50,82,9,Pass,95
TRX_0000424,ST_2019_D001_053,CS_108,T_2019-2020_ODD,33,51,84,9,Pass,96
TRX_0000425,ST_2019_D001_054,CS_101,T_2019-2020_ODD,34,53,87,9,Pass,90
TRX_0000426,ST_2019_D001_054,CS_102,T_2019-2020_ODD,40,60,100,10,Pass,94
TRX_0000427,ST_2019_D001_054,CS_103,T_2019-2020_ODD,32,49,81,9,Pass,94
TRX_0000428,ST_2019_D001_054,CS_104,T_2019-2020_ODD,39,59,98,10,Pass,90
TRX_0000429,ST_2019_D001_054,CS_105,T_2019-2020_ODD,38,59,97,10,Pass,85
TRX_0000430,ST_2019_D001_054,CS_106,T_2019-2020_ODD,38,57,95,10,Pass,97
TRX_0000431,ST_2019_D001_054,CS_107,T_2019-2020_ODD,32,48,80,9,Pass,86
TRX_0000432,ST_2019_D001_054,CS_108,T_2019-2020_ODD,38,58,96,10,Pass,95
TRX_0000433,ST_2019_D001_055,CS_101,T_2019-2020_ODD,28,42,70,8,Pass,72
TRX_0000434,ST_2019_D001_055,CS_102,T_2019-2020_ODD,21,32,53,6,Pass,83
TRX_0000435,ST_2019_D001_055,CS_103,T_2019-2020_ODD,21,33,54,6,Pass,80
TRX_0000436,ST_2019_D001_055,CS_104,T_2019-2020_ODD,29,44,73,8,Pass,75
TRX_0000437,ST_2019_D001_055,CS_105,T_2019-2020_ODD,22,35,57,6,Pass,67
TRX_0000438,ST_2019_D001_055,CS_106,T_2019-2020_ODD,24,36,60,7,Pass,76
TRX_0000439,ST_2019_D001_055,CS_107,T_2019-2020_ODD,28,42,70,8,Pass,70
TRX_0000440,ST_2019_D001_055,CS_108,T_2019-2020_ODD,30,46,76,8,Pass,67
TRX_0000441,ST_2019_D001_056,CS_101,T_2019-2020_ODD,36,55,91,10,Pass,95
TRX_0000442,ST_2019_D001_056,CS_102,T_2019-2020_ODD,33,50,83,9,Pass,85
TRX_0000443,ST_2019_D001_056,CS_103,T_2019-2020_ODD,33,51,84,9,Pass,91
TRX_0000444,ST_2019_D001_056,CS_104,T_2019-2020_ODD,34,52,86,9,Pass,87
TRX_0000445,ST_2019_D001_056,CS_105,T_2019-2020_ODD,32,48,80,9,Pass,93
TRX_0000446,ST_2019_D001_056,CS_106,T_2019-2020_ODD,30,46,76,8,Pass,85
TRX_0000447,ST_2019_D001_056,CS_107,T_2019-2020_ODD,36,55,91,10,Pass,97
TRX_0000448,ST_2019_D001_056,CS_108,T_2019-2020_ODD,32,50,82,9,Pass,98
TRX_0000449,ST_2019_D001_057,CS_101,T_2019-2020_ODD,22,34,56,6,Pass,66
TRX_0000450,ST_2019_D001_057,CS_102,T_2019-2020_ODD,18,29,47,5,Pass,64
TRX_0000451,ST_2019_D001_057,CS_103,T_2019-2020_ODD,19,30,49,5,Pass,74
TRX_0000452,ST_2019_D001_057,CS_104,T_2019-2020_ODD,22,33,55,6,Debarred,46
TRX_0000453,ST_2019_D001_057,CS_105,T_2019-2020_ODD,14,21,35,0,Fail,54
TRX_0000454,ST_2019_D001_057,CS_106,T_2019-2020_ODD,11,18,29,0,Fail,68
TRX_0000455,ST_2019_D001_057,CS_107,T_2019-2020_ODD,17,26,43,0,Debarred,42
TRX_0000456,ST_2019_D001_057,CS_108,T_2019-2020_ODD,18,27,45,5,Debarred,41
TRX_0000457,ST_2019_D001_058,CS_101,T_2019-2020_ODD,12,19,31,0,Fail,56
TRX_0000458,ST_2019_D001_058,CS_102,T_2019-2020_ODD,18,28,46,5,Debarred,44
TRX_0000459,ST_2019_D001_058,CS_103,T_2019-2020_ODD,19,30,49,5,Pass,50
TRX_0000460,ST_2019_D001_058,CS_104,T_2019-2020_ODD,11,18,29,0,Fail,50
TRX_0000461,ST_2019_D001_058,CS_105,T_2019-2020_ODD,12,18,30,0,Fail,75
TRX_0000462,ST_2019_D001_058,CS_106,T_2019-2020_ODD,22,33,55,6,Pass,61
TRX_0000463,ST_2019_D001_058,CS_107,T_2019-2020_ODD,20,32,52,6,Debarred,41
TRX_0000464,ST_2019_D001_058,CS_108,T_2019-2020_ODD,20,32,52,6,Pass,50
TRX_0000465,ST_2019_D001_059,CS_101,T_2019-2020_ODD,11,17,28,0,Fail,50
TRX_0000466,ST_2019_D001_059,CS_102,T_2019-2020_ODD,18,28,46,5,Debarred,46
TRX_0000467,ST_2019_D001_059,CS_103,T_2019-2020_ODD,14,23,37,0,Fail,53
TRX_0000468,ST_2019_D001_059,CS_104,T_2019-2020_ODD,24,36,60,7,Pass,66
TRX_0000469,ST_2019_D001_059,CS_105,T_2019-2020_ODD,16,25,41,0,Fail,74
TRX_0000470,ST_2019_D001_059,CS_106,T_2019-2020_ODD,17,27,44,0,Fail,58
TRX_0000471,ST_2019_D001_059,CS_107,T_2019-2020_ODD,12,19,31,0,Fail,55
TRX_0000472,ST_2019_D001_059,CS_108,T_2019-2020_ODD,20,30,50,6,Debarred,43
TRX_0000473,ST_2019_D001_060,CS_101,T_2019-2020_ODD,26,41,67,7,Pass,83
TRX_0000474,ST_2019_D001_060,CS_102,T_2019-2020_ODD,21,33,54,6,Pass,80
TRX_0000475,ST_2019_D001_060,CS_103,T_2019-2020_ODD,24,37,61,7,Pass,66
TRX_0000476,ST_2019_D001_060,CS_104,T_2019-2020_ODD,25,38,63,7,Pass,65
TRX_0000477,ST_2019_D001_060,CS_105,T_2019-2020_ODD,23,36,59,6,Pass,67
TRX_0000478,ST_2019_D001_060,CS_106,T_2019-2020_ODD,28,42,70,8,Pass,86
TRX_0000479,ST_2019_D001_060,CS_107,T_2019-2020_ODD,26,39,65,7,Pass,84
TRX_0000480,ST_2019_D001_060,CS_108,T_2019-2020_ODD,21,32,53,6,Pass,71
TRX_0000481,ST_2019_D002_001,ME_101,T_2019-2020_ODD,22,34,56,6,Pass,65
TRX_0000482,ST_2019_D002_001,ME_102,T_2019-2020_ODD,28,42,70,8,Pass,70
TRX_0000483,ST_2019_D002_001,ME_103,T_2019-2020_ODD,20,32,52,6,Pass,74
TRX_0000484,ST_2019_D002_001,ME_104,T_2019-2020_ODD,30,47,77,8,Pass,80
TRX_0000485,ST_2019_D002_001,ME_105,T_2019-2020_ODD,23,36,59,6,Pass,68
TRX_0000486,ST_2019_D002_001,ME_106,T_2019-2020_ODD,24,38,62,7,Pass,90
TRX_0000487,ST_2019_D002_001,ME_107,T_2019-2020_ODD,26,39,65,7,Pass,80
TRX_0000488,ST_2019_D002_001,ME_108,T_2019-2020_ODD,23,35,58,6,Pass,86
TRX_0000489,ST_2019_D002_002,ME_101,T_2019-2020_ODD,28,42,70,8,Pass,67
TRX_0000490,ST_2019_D002_002,ME_102,T_2019-2020_ODD,24,38,62,7,Pass,82
TRX_0000491,ST_2019_D002_002,ME_103,T_2019-2020_ODD,24,37,61,7,Pass,70
TRX_0000492,ST_2019_D002_002,ME_104,T_2019-2020_ODD,24,37,61,7,Pass,77
TRX_0000493,ST_2019_D002_002,ME_105,T_2019-2020_ODD,25,39,64,7,Pass,70
TRX_0000494,ST_2019_D002_002,ME_106,T_2019-2020_ODD,23,35,58,6,Pass,66
TRX_0000495,ST_2019_D002_002,ME_107,T_2019-2020_ODD,25,39,64,7,Pass,79
TRX_0000496,ST_2019_D002_002,ME_108,T_2019-2020_ODD,22,35,57,6,Pass,73
TRX_0000497,ST_2019_D002_003,ME_101,T_2019-2020_ODD,38,57,95,10,Pass,93
TRX_0000498,ST_2019_D002_003,ME_102,T_2019-2020_ODD,31,48,79,8,Pass,86
TRX_0000499,ST_2019_D002_003,ME_103,T_2019-2020_ODD,30,47,77,8,Pass,88
TRX_0000500,ST_2019_D002_003,ME_104,T_2019-2020_ODD,37,57,94,10,Pass,96
TRX_0000501,ST_2019_D002_003,ME_105,T_2019-2020_ODD,38,57,95,10,Pass,98
TRX_0000502,ST_2019_D002_003,ME_106,T_2019-2020_ODD,37,57,94,10,Pass,92
TRX_0000503,ST_2019_D002_003,ME_107,T_2019-2020_ODD,34,53,87,9,Pass,86
TRX_0000504,ST_2019_D002_003,ME_108,T_2019-2020_ODD,37,57,94,10,Pass,98
TRX_0000505,ST_2019_D002_004,ME_101,T_2019-2020_ODD,30,47,77,8,Pass,86
TRX_0000506,ST_2019_D002_004,ME_102,T_2019-2020_ODD,27,41,68,7,Pass,80
TRX_0000507,ST_2019_D002_004,ME_103,T_2019-2020_ODD,26,39,65,7,Pass,72
TRX_0000508,ST_2019_D002_004,ME_104,T_2019-2020_ODD,20,32,52,6,Pass,74
TRX_0000509,ST_2019_D002_004,ME_105,T_2019-2020_ODD,31,47,78,8,Pass,77
TRX_0000510,ST_2019_D002_004,ME_106,T_2019-2020_ODD,20,31,51,6,Pass,87
TRX_0000511,ST_2019_D002_004,ME_107,T_2019-2020_ODD,27,41,68,7,Pass,81
TRX_0000512,ST_2019_D002_004,ME_108,T_2019-2020_ODD,30,45,75,8,Pass,81
TRX_0000513,ST_2019_D002_005,ME_101,T_2019-2020_ODD,28,43,71,8,Pass,83
TRX_0000514,ST_2019_D002_005,ME_102,T_2019-2020_ODD,21,33,54,6,Pass,84
TRX_0000515,ST_2019_D002_005,ME_103,T_2019-2020_ODD,32,48,80,9,Pass,68
TRX_0000516,ST_2019_D002_005,ME_104,T_2019-2020_ODD,25,39,64,7,Pass,89
TRX_0000517,ST_2019_D002_005,ME_105,T_2019-2020_ODD,32,48,80,9,Pass,70
TRX_0000518,ST_2019_D002_005,ME_106,T_2019-2020_ODD,22,34,56,6,Pass,70
TRX_0000519,ST_2019_D002_005,ME_107,T_2019-2020_ODD,22,34,56,6,Pass,90
TRX_0000520,ST_2019_D002_005,ME_108,T_2019-2020_ODD,20,31,51,6,Pass,69
TRX_0000521,ST_2019_D002_006,ME_101,T_2019-2020_ODD,20,32,52,6,Pass,78
TRX_0000522,ST_2019_D002_006,ME_102,T_2019-2020_ODD,25,38,63,7,Pass,86
TRX_0000523,ST_2019_D002_006,ME_103,T_2019-2020_ODD,30,46,76,8,Pass,71
TRX_0000524,ST_2019_D002_006,ME_104,T_2019-2020_ODD,21,33,54,6,Pass,85
TRX_0000525,ST_2019_D002_006,ME_105,T_2019-2020_ODD,23,35,58,6,Pass,84
TRX_0000526,ST_2019_D002_006,ME_106,T_2019-2020_ODD,31,48,79,8,Pass,75
TRX_0000527,ST_2019_D002_006,ME_107,T_2019-2020_ODD,31,48,79,8,Pass,88
TRX_0000528,ST_2019_D002_006,ME_108,T_2019-2020_ODD,20,32,52,6,Pass,90
TRX_0000529,ST_2019_D002_007,ME_101,T_2019-2020_ODD,19,30,49,5,Debarred,45
TRX_0000530,ST_2019_D002_007,ME_102,T_2019-2020_ODD,20,30,50,6,Pass,75
TRX_0000531,ST_2019_D002_007,ME_103,T_2019-2020_ODD,18,27,45,5,Pass,75
TRX_0000532,ST_2019_D002_007,ME_104,T_2019-2020_ODD,23,35,58,6,Pass,57
TRX_0000533,ST_2019_D002_007,ME_105,T_2019-2020_ODD,10,15,25,0,Fail,69
TRX_0000534,ST_2019_D002_007,ME_106,T_2019-2020_ODD,20,31,51,6,Pass,73
TRX_0000535,ST_2019_D002_007,ME_107,T_2019-2020_ODD,20,31,51,6,Debarred,47
TRX_0000536,ST_2019_D002_007,ME_108,T_2019-2020_ODD,13,21,34,0,Debarred,49
TRX_0000537,ST_2019_D002_008,ME_101,T_2019-2020_ODD,31,47,78,8,Pass,88
TRX_0000538,ST_2019_D002_008,ME_102,T_2019-2020_ODD,33,51,84,9,Pass,88
TRX_0000539,ST_2019_D002_008,ME_103,T_2019-2020_ODD,36,54,90,10,Pass,96
TRX_0000540,ST_2019_D002_008,ME_104,T_2019-2020_ODD,35,54,89,9,Pass,93
TRX_0000541,ST_2019_D002_008,ME_105,T_2019-2020_ODD,38,57,95,10,Pass,100
TRX_0000542,ST_2019_D002_008,ME_106,T_2019-2020_ODD,31,47,78,8,Pass,100
TRX_0000543,ST_2019_D002_008,ME_107,T_2019-2020_ODD,33,50,83,9,Pass,90
TRX_0000544,ST_2019_D002_008,ME_108,T_2019-2020_ODD,32,49,81,9,Pass,97
TRX_0000545,ST_2019_D002_009,ME_101,T_2019-2020_ODD,10,17,27,0,Fail,65
TRX_0000546,ST_2019_D002_009,ME_102,T_2019-2020_ODD,18,28,46,5,Pass,65
TRX_0000547,ST_2019_D002_009,ME_103,T_2019-2020_ODD,11,17,28,0,Fail,55
TRX_0000548,ST_2019_D002_009,ME_104,T_2019-2020_ODD,16,26,42,0,Fail,70
TRX_0000549,ST_2019_D002_009,ME_105,T_2019-2020_ODD,10,16,26,0,Fail,63
TRX_0000550,ST_2019_D002_009,ME_106,T_2019-2020_ODD,17,27,44,0,Fail,61
TRX_0000551,ST_2019_D002_009,ME_107,T_2019-2020_ODD,16,26,42,0,Fail,59
TRX_0000552,ST_2019_D002_009,ME_108,T_2019-2020_ODD,12,19,31,0,Fail,71
TRX_0000553,ST_2019_D002_010,ME_101,T_2019-2020_ODD,32,49,81,9,Pass,92
TRX_0000554,ST_2019_D002_010,ME_102,T_2019-2020_ODD,40,60,100,10,Pass,94
TRX_0000555,ST_2019_D002_010,ME_103,T_2019-2020_ODD,34,53,87,9,Pass,99
